interaction_id,user_id,event_type,course_id,timestamp,device_type,location,referral_source,session_duration_seconds,session_id,created_at,updated_at,event_category
4698,611,like,829,2024-01-19 13:39:17,mobile,US,47,2066,bd926fa4-430d-4710-a091-26073c2d2339,2024-01-19 13:39:17,2024-01-19 13:57:06,web
4699,488,share,394,2022-12-09 04:50:25,tablet,Germany,30,1148,0a8bfd34-7fb0-46c3-8051-62951eb54336,2022-12-09 04:50:25,2022-12-09 05:43:43,web
4700,387,share,309,2023-03-11 17:35:52,tablet,India,48,313,158f843a-af71-4641-99b3-422bde88f735,2023-03-11 17:35:52,2023-03-11 18:10:03,web
4701,737,share,375,2023-06-17 11:36:57,tablet,Germany,organic,200,a53a79d8-d928-4a4d-bb53-47b28191a04b,2023-06-17 11:36:57,2023-06-17 12:26:55,web
4702,90,share,172,2023-04-23 09:48:30,mobile,Germany,33,384,6c2f564a-3fc5-43eb-b14c-abe2d5eb3c1b,2023-04-23 09:48:30,2023-04-23 10:28:28,web
4703,574,like,870,2023-02-13 13:17:44,tablet,UK,18,1782,89cbf743-ee5c-4e9c-9028-0e064f83a2b1,2023-02-13 13:17:44,2023-02-13 13:17:52,web
4704,92,share,195,2022-06-23 18:32:32,mobile,US,3,352,4e8c70de-d1ed-4f35-9c2d-9b7efdc9d4ef,2022-06-23 18:32:32,2022-06-23 19:29:54,web
4705,22,like,600,2023-12-13 22:34:33,tablet,Germany,2,1714,5cfe47c8-6e95-4c2c-9e76-36154cf914e0,2023-12-13 22:34:33,2023-12-13 23:09:48,web
4706,32,share,371,2023-03-03 16:05:05,desktop,India,47,868,a66c7447-f35b-4f3c-a54c-541841a60080,2023-03-03 16:05:05,2023-03-03 16:55:28,web
4707,260,comment,157,2023-03-11 08:45:15,tablet,US,14,2937,89ddde87-79c7-4efb-b958-f0b1ae5394b5,2023-03-11 08:45:15,2023-03-11 09:06:45,web
4708,910,bookmark,102,2024-01-30 10:37:07,tablet,Germany,31,126,b67033c7-5551-4e89-875d-a6f15021c27d,2024-01-30 10:37:07,2024-01-30 11:10:36,web
4709,258,comment,536,2022-07-21 10:59:11,tablet,Germany,32,3330,30807741-80ec-4782-8d11-19f767f031cc,2022-07-21 10:59:11,2022-07-21 11:26:56,web
4710,803,share,339,2022-12-25 17:56:45,desktop,India,36,1782,962e937e-03ef-45ed-a06e-cfd18a2dace6,2022-12-25 17:56:45,2022-12-25 18:04:14,web
4711,972,like,117,2023-11-29 22:32:13,mobile,US,19,148,4f15a6ec-79af-4ea2-824e-224a7d1ce3d4,2023-11-29 22:32:13,2023-11-29 22:33:42,web
4712,716,share,342,2023-09-11 05:40:09,desktop,India,12,1731,dd2c7921-f84d-411e-9f74-793add560c82,2023-09-11 05:40:09,2023-09-11 06:04:06,web
4713,21,share,513,2022-12-17 17:38:47,mobile,India,23,680,4502dc1f-0e3d-41c9-a0f1-0512fafe0f86,2022-12-17 17:38:47,2022-12-17 18:08:44,web
4714,506,share,358,2023-11-17 13:40:01,mobile,Germany,4,2409,ac381276-5a43-452e-8306-caf7c7bea64a,2023-11-17 13:40:01,2023-11-17 14:31:59,web
4715,980,like,35,2023-01-20 13:11:50,mobile,UK,42,1968,2bfe4628-8874-4431-aed7-7a38fcec7fce,2023-01-20 13:11:50,2023-01-20 13:29:35,web
4716,577,like,338,2023-10-07 20:12:08,tablet,UK,48,809,19d83754-ecdb-468a-8615-f2052bd40cd2,2023-10-07 20:12:08,2023-10-07 20:28:37,web
4717,919,comment,740,2023-12-31 10:08:49,desktop,Brazil,30,2568,36fa4f20-bbbf-4adb-985c-0ce1a1469fc1,2023-12-31 10:08:49,2023-12-31 10:20:25,web
4718,79,share,119,2023-05-19 01:25:37,tablet,India,13,2392,818e9e52-a1c4-4188-aa84-4909b92f707f,2023-05-19 01:25:37,2023-05-19 01:33:26,web
4719,625,like,527,2023-12-24 20:32:09,tablet,Brazil,6,868,121d3996-66ad-4b67-9b88-f523e8b5bdda,2023-12-24 20:32:09,2023-12-24 20:35:38,web
4720,498,bookmark,553,2023-10-31 07:51:08,tablet,India,20,2055,dc48aa32-10e0-48bb-8e9f-172d40eabf1a,2023-10-31 07:51:08,2023-10-31 08:09:55,web
4721,650,like,359,2023-12-24 17:57:24,desktop,Germany,37,1923,07888edd-9f1a-4539-89a2-0b8f12f1ff2a,2023-12-24 17:57:24,2023-12-24 18:11:10,web
4722,448,share,357,2023-06-25 17:30:08,mobile,Germany,24,2955,0e5ce4d3-6a5e-4dd9-bfae-f36016c02c69,2023-06-25 17:30:08,2023-06-25 18:28:57,web
4723,738,share,635,2022-09-30 12:07:08,mobile,UK,43,1687,e7c9c69b-a366-423e-a5bf-67d8adfe7ef6,2022-09-30 12:07:08,2022-09-30 12:09:13,web
4724,124,bookmark,696,2022-12-29 10:45:22,mobile,Germany,43,767,dc184251-06d3-4a5d-bd82-d6374240fe4e,2022-12-29 10:45:22,2022-12-29 11:17:12,web
4725,142,bookmark,704,2022-12-07 14:33:40,mobile,Brazil,2,1291,d0574a6d-fa6b-4800-ab58-d146ab2689b7,2022-12-07 14:33:40,2022-12-07 14:36:27,web
4726,648,like,9,2022-08-24 22:26:32,mobile,US,13,759,60cb6778-ff10-40d1-890d-b4db9d790ea4,2022-08-24 22:26:32,2022-08-24 23:11:07,web
4727,134,like,705,2023-07-30 16:53:29,desktop,UK,23,502,c1f6a970-9d77-43a0-a4a5-2d8a767db032,2023-07-30 16:53:29,2023-07-30 17:02:43,web
4728,400,bookmark,37,2024-01-29 19:53:53,tablet,UK,41,2266,4e8b6f9b-2c12-40da-ac1e-49c47da4e3b5,2024-01-29 19:53:53,2024-01-29 20:42:52,web
4729,731,share,343,2023-11-02 11:09:15,tablet,UK,5,3429,aa0d4cf9-b519-4d9c-8fdf-e3762c7116b6,2023-11-02 11:09:15,2023-11-02 11:47:08,web
4730,820,share,849,2022-09-14 18:18:41,mobile,Germany,49,3166,7a97c29b-9bfb-4f0b-a16b-ba157cb2ce62,2022-09-14 18:18:41,2022-09-14 18:41:39,web
4731,642,like,390,2022-08-05 09:31:36,tablet,UK,35,2986,23592657-f398-497d-8c58-9171f8b50343,2022-08-05 09:31:36,2022-08-05 09:59:48,web
4732,875,share,862,2022-10-24 23:33:24,tablet,Brazil,32,2718,f21e0cbb-7f5e-447e-b23d-dd8253c667c9,2022-10-24 23:33:24,2022-10-24 23:51:44,web
4733,273,share,467,2024-02-01 03:57:29,tablet,Brazil,36,2816,dc18ca5d-1d1f-4efd-944b-a4d5bcd9b317,2024-02-01 03:57:29,2024-02-01 04:53:21,web
4734,280,comment,668,2024-01-14 07:02:58,desktop,Germany,37,2571,7299cdb0-5447-4f3f-893a-1efdb3883104,2024-01-14 07:02:58,2024-01-14 07:26:42,web
4735,171,share,6,2023-06-21 18:33:13,desktop,UK,5,996,08114683-4349-481a-8ac1-9c2296ac280d,2023-06-21 18:33:13,2023-06-21 18:36:38,web
4736,513,comment,656,2022-06-19 04:03:50,mobile,US,24,661,1f7394f3-0446-4439-8691-1638210a3406,2022-06-19 04:03:50,2022-06-19 05:01:01,web
4737,611,like,848,2022-06-16 22:34:38,mobile,India,6,2563,ea7d9069-9130-49a1-b065-305b57d3f4db,2022-06-16 22:34:38,2022-06-16 23:10:21,web
4738,736,like,315,2023-12-02 06:08:48,mobile,Germany,42,536,ef17baed-9168-46b4-bca8-6fcc77c7ce96,2023-12-02 06:08:48,2023-12-02 06:28:54,web
4739,253,bookmark,723,2023-12-19 05:30:11,mobile,Germany,35,2731,527feec5-1951-4df4-aead-31aee0e29761,2023-12-19 05:30:11,2023-12-19 06:00:24,web
4740,916,share,269,2022-06-14 06:05:26,desktop,India,2,1070,c960aefa-8fdb-499d-9d31-ecb210f240e5,2022-06-14 06:05:26,2022-06-14 06:17:46,web
4741,248,like,418,2022-09-11 12:35:16,mobile,India,6,2420,c1417626-dcde-40c3-b9a3-c930c7fd15ed,2022-09-11 12:35:16,2022-09-11 13:30:09,web
4742,861,comment,92,2023-11-09 09:07:33,desktop,US,21,2463,f6608a16-8a9b-421e-8177-7566fb3b5312,2023-11-09 09:07:33,2023-11-09 09:40:55,web
4743,196,bookmark,700,2022-10-29 12:42:03,tablet,India,18,914,cf2c3759-2769-447f-b6e0-df1fbf0f1900,2022-10-29 12:42:03,2022-10-29 13:01:28,web
4744,282,bookmark,312,2024-01-30 07:17:25,mobile,US,44,2516,6257f5d0-aad8-4593-97de-a2ffaac68181,2024-01-30 07:17:25,2024-01-30 08:07:14,web
4745,48,bookmark,491,2022-12-29 09:31:00,mobile,US,18,2287,d2cdcc4b-0067-4e80-a3f0-23729c47e501,2022-12-29 09:31:00,2022-12-29 09:37:10,web
4746,800,bookmark,606,2023-08-13 19:33:47,desktop,India,31,1756,57ac73ed-50cb-4cc9-a63e-f856b05c8e21,2023-08-13 19:33:47,2023-08-13 19:49:00,web
4747,606,share,611,2023-03-16 21:49:38,tablet,Brazil,49,373,471225c5-d696-4ca4-91a4-4ab54e2de371,2023-03-16 21:49:38,2023-03-16 22:49:03,web
4748,386,like,352,2023-01-18 19:32:21,desktop,Germany,48,1879,27bd131e-d2ad-43a8-a584-d95339b765e7,2023-01-18 19:32:21,2023-01-18 20:25:23,web
4749,396,like,429,2024-01-11 01:00:41,mobile,Germany,4,2293,c2c6e552-e84d-4e04-b9b7-c3da1fc6c378,2024-01-11 01:00:41,2024-01-11 01:22:03,web
4750,857,share,462,2023-05-03 13:31:22,mobile,US,11,2697,cde48b31-b675-4b43-80d2-7d59766511a5,2023-05-03 13:31:22,2023-05-03 13:46:40,web
4751,433,like,456,2023-12-23 19:56:02,mobile,Brazil,39,67,e8c1dcf1-8bac-4b4a-b425-0792792a8526,2023-12-23 19:56:02,2023-12-23 20:35:39,web
4752,101,bookmark,161,2023-10-08 22:45:35,mobile,UK,9,1002,ccfd2d78-45a9-475a-90cc-07fae641f3da,2023-10-08 22:45:35,2023-10-08 23:22:18,web
4753,263,share,813,2023-12-08 00:04:59,tablet,UK,23,2010,41c30e9f-2bcb-47f4-a447-d49afb2d2856,2023-12-08 00:04:59,2023-12-08 01:04:27,web
4754,676,comment,37,2023-07-28 23:25:36,desktop,India,46,310,80b9817b-8dc2-4691-8ebf-4a8a1e2828c7,2023-07-28 23:25:36,2023-07-29 00:06:32,web
4755,208,bookmark,823,2023-08-16 19:12:10,desktop,Germany,16,3533,28a6d443-7203-41ec-aa30-e18849cce89e,2023-08-16 19:12:10,2023-08-16 19:22:20,web
4756,131,comment,196,2024-01-30 07:53:19,desktop,Brazil,47,2145,88bbfdc6-680b-492c-bc37-1edf7bed8f2a,2024-01-30 07:53:19,2024-01-30 08:00:54,web
4757,255,bookmark,228,2023-05-18 19:46:31,desktop,Germany,organic,626,a1cbebee-987b-4387-a11e-f6494edc242b,2023-05-18 19:46:31,2023-05-18 19:50:42,web
4758,178,comment,409,2022-10-11 17:07:22,tablet,Germany,40,3030,d96b0b5a-6e19-4117-bf62-dfbd74cbb191,2022-10-11 17:07:22,2022-10-11 18:03:46,web
4759,806,share,674,2022-08-28 23:56:25,desktop,UK,36,3507,20935030-b9fc-4ffb-8a11-f5c3cc670133,2022-08-28 23:56:25,2022-08-29 00:24:26,web
4760,413,comment,279,2023-09-12 20:09:06,desktop,Brazil,32,2964,9ea59f84-60df-4a43-a715-b8beab0a17d3,2023-09-12 20:09:06,2023-09-12 21:02:49,web
4761,823,comment,780,2023-04-04 10:51:49,tablet,Brazil,10,2975,9fcc2f15-b334-4f1c-ad25-c69aaaa09d52,2023-04-04 10:51:49,2023-04-04 11:46:50,web
4762,856,like,83,2023-12-14 01:30:28,tablet,India,17,3370,e68a919c-c0f8-40e0-9ed7-a1f6951a8ba4,2023-12-14 01:30:28,2023-12-14 02:18:23,web
4763,505,comment,806,2023-06-03 15:10:43,desktop,UK,1,2157,fb9870eb-3357-4c5d-8555-15ce88cebce6,2023-06-03 15:10:43,2023-06-03 15:47:41,web
4764,948,like,1,2022-10-04 22:13:47,mobile,India,24,2621,ad60bce2-efdc-415a-b344-c902d41e656b,2022-10-04 22:13:47,2022-10-04 22:36:50,web
4765,199,like,392,2022-12-25 08:52:42,desktop,India,50,1135,54d1609d-4a90-4d6c-8a2b-abef9da62aaf,2022-12-25 08:52:42,2022-12-25 09:11:56,web
4766,251,bookmark,373,2023-10-27 07:20:05,tablet,US,46,1299,75d6a926-1def-4cde-aec6-7ee96ab49a61,2023-10-27 07:20:05,2023-10-27 08:06:38,web
4767,221,comment,318,2023-12-23 02:47:39,tablet,India,25,941,bae6c5e7-49e0-4df4-9b63-81697d88d72c,2023-12-23 02:47:39,2023-12-23 03:30:46,web
4768,421,comment,221,2023-06-21 08:10:46,mobile,India,19,810,7e143a3e-960d-4fc4-940a-8e9dd03063b1,2023-06-21 08:10:46,2023-06-21 08:54:30,web
4769,210,bookmark,157,2023-02-05 23:42:12,mobile,UK,33,2866,c5cabd72-5151-405b-b77b-d663d652554b,2023-02-05 23:42:12,2023-02-05 23:52:09,web
4770,214,share,255,2023-06-30 22:50:57,desktop,UK,48,3435,19f300c3-0a0b-4e60-843a-c945ca307ad4,2023-06-30 22:50:57,2023-06-30 23:47:05,web
4771,250,comment,136,2022-06-13 19:53:04,tablet,Germany,33,3503,0b369c0a-af08-4aeb-be5d-696aecc7242f,2022-06-13 19:53:04,2022-06-13 20:46:50,web
4772,93,share,175,2023-10-26 05:21:03,tablet,Germany,1,847,01286ba7-6269-45cb-9084-2fc2123ea669,2023-10-26 05:21:03,2023-10-26 06:02:59,web
4773,171,like,638,2023-09-26 20:16:23,tablet,India,7,906,be20bd97-6e7b-4963-90f1-7acd08284200,2023-09-26 20:16:23,2023-09-26 21:07:28,web
4774,943,comment,484,2023-07-05 14:09:22,tablet,India,26,2234,896e0377-7d70-4953-9248-c07cb76f4b87,2023-07-05 14:09:22,2023-07-05 14:18:44,web
4775,605,comment,24,2022-10-25 20:51:24,desktop,Germany,1,832,2747296d-fb7e-4595-a87c-16bf03df486b,2022-10-25 20:51:24,2022-10-25 21:37:15,web
4776,235,like,169,2023-11-28 20:23:18,desktop,US,1,1810,8e277373-48a1-4574-8dc9-46bd6d2fa153,2023-11-28 20:23:18,2023-11-28 20:23:27,web
4777,595,comment,325,2022-06-04 16:49:16,tablet,UK,44,2587,dab3a033-7f7c-44f1-8e40-c623de866c60,2022-06-04 16:49:16,2022-06-04 16:59:51,web
4778,282,bookmark,19,2024-01-31 01:40:42,tablet,India,44,3353,c37f376c-21ca-4474-b6ea-0cfbbd058210,2024-01-31 01:40:42,2024-01-31 01:56:50,web
4779,982,share,627,2023-11-12 09:54:58,tablet,Germany,2,1536,fb4037c4-cc03-40e6-b98b-23a9fcb6db3c,2023-11-12 09:54:58,2023-11-12 09:55:19,web
4780,73,share,716,2022-06-21 17:57:58,tablet,Germany,35,294,7f9b80e0-0f51-4d0c-aba4-af815f8bfb04,2022-06-21 17:57:58,2022-06-21 18:31:42,web
4781,31,bookmark,160,2023-05-29 17:27:47,tablet,Germany,43,152,196f2a11-13fa-4251-abd1-68bc9ff1cca2,2023-05-29 17:27:47,2023-05-29 17:41:58,web
4782,874,bookmark,183,2023-02-05 23:32:07,tablet,UK,24,2888,2a8b152d-eb8f-408e-9c26-0feafd0c5f63,2023-02-05 23:32:07,2023-02-06 00:15:02,web
4783,291,comment,49,2023-11-22 01:37:00,desktop,Brazil,11,72,e5a8f885-8692-489e-953a-67002d7d5766,2023-11-22 01:37:00,2023-11-22 02:20:58,web
4784,485,share,731,2024-01-05 16:43:56,desktop,Germany,45,2415,81070a53-ad8c-447a-9ec5-ac616fca80cb,2024-01-05 16:43:56,2024-01-05 16:58:11,web
4785,312,comment,850,2022-12-22 20:01:07,desktop,Brazil,organic,435,82c73c06-4790-4753-9c0e-89231042f2ec,2022-12-22 20:01:07,2022-12-22 20:53:13,web
4786,871,comment,552,2023-05-06 20:41:00,mobile,India,26,1821,fb354ca0-b961-4e6d-9ce1-3e1264b732e7,2023-05-06 20:41:00,2023-05-06 21:01:49,web
4787,451,bookmark,586,2022-10-13 22:01:27,tablet,India,10,3580,75b155c8-ace0-4fd3-a600-88c610c5e8e0,2022-10-13 22:01:27,2022-10-13 22:11:40,web
4788,13,share,610,2022-07-03 23:16:13,tablet,Germany,44,2648,b9dfd3a3-6745-4ba2-8e99-d7b54bc5f230,2022-07-03 23:16:13,2022-07-04 00:07:29,web
4789,596,share,511,2023-11-17 15:56:05,mobile,UK,14,3519,5d9f5296-a4f3-4814-a8f8-68b184c8a308,2023-11-17 15:56:05,2023-11-17 16:03:11,web
4790,30,like,634,2022-11-07 10:12:51,tablet,Germany,22,3023,984b733f-529a-43cf-8f45-a47cb9ced674,2022-11-07 10:12:51,2022-11-07 10:22:57,web
4791,756,bookmark,117,2024-02-09 14:33:17,mobile,Germany,8,2308,12bd6f05-f4c1-4d68-be8b-358b99445aa0,2024-02-09 14:33:17,2024-02-09 15:31:01,web
4792,942,bookmark,709,2022-10-25 18:13:36,tablet,Brazil,8,2703,b97b97f1-8efc-4e24-9d2b-ef665b3fb8df,2022-10-25 18:13:36,2022-10-25 18:31:32,web
4793,834,bookmark,198,2023-07-10 07:41:25,mobile,Germany,organic,2480,faab5979-0ea8-4b46-9b4d-64407fbb6685,2023-07-10 07:41:25,2023-07-10 08:17:04,web
4794,519,like,141,2023-04-04 02:38:39,desktop,Brazil,5,2206,173f79a4-6692-4f80-9822-0f83fe94cc27,2023-04-04 02:38:39,2023-04-04 03:30:57,web
4795,70,share,585,2023-11-23 15:52:56,mobile,UK,49,607,a98d6900-f3e9-4112-ab13-2c688480bf2c,2023-11-23 15:52:56,2023-11-23 16:32:02,web
4796,105,comment,409,2023-05-16 12:16:10,tablet,Brazil,20,880,0e8eb2de-2c51-40c1-ada7-268551de20eb,2023-05-16 12:16:10,2023-05-16 13:06:38,web
4797,487,comment,59,2022-09-26 23:15:59,tablet,India,5,403,8746334c-a005-4953-baa4-ccbc15b89354,2022-09-26 23:15:59,2022-09-26 23:26:05,web
4798,956,bookmark,79,2022-07-19 12:43:40,mobile,US,1,3069,990ed5e9-a980-48e3-b917-8a8342ba6ec8,2022-07-19 12:43:40,2022-07-19 12:44:39,web
4799,316,comment,388,2022-08-20 23:22:21,desktop,Brazil,21,1039,b183e23b-2e20-4b99-a919-2202ebe90f3b,2022-08-20 23:22:21,2022-08-20 23:35:23,web
4800,575,comment,562,2023-06-24 22:52:49,desktop,UK,42,139,8564c3cb-8d0e-4ac9-9b16-09141f517cb4,2023-06-24 22:52:49,2023-06-24 23:33:38,web
4801,644,share,784,2022-06-10 18:57:10,tablet,Brazil,36,2264,3132293e-d664-47ed-af09-0f6c9bda72ab,2022-06-10 18:57:10,2022-06-10 18:58:45,web
4802,294,like,788,2023-07-12 08:12:33,mobile,UK,6,2697,a0bd3f44-cea4-4879-a8f8-acada2557850,2023-07-12 08:12:33,2023-07-12 08:42:47,web
4803,651,share,341,2022-11-20 01:06:23,mobile,Germany,35,1143,3bd507d5-9005-4377-969f-3a9d119f16d6,2022-11-20 01:06:23,2022-11-20 01:28:39,web
4804,962,like,473,2022-12-06 03:39:09,tablet,Brazil,32,3292,bdfddb3a-cd7e-4802-bf71-98d0fb7300e3,2022-12-06 03:39:09,2022-12-06 04:21:53,web
4805,137,comment,748,2022-10-31 12:02:35,desktop,UK,41,3457,1b803abf-4a85-4dff-bf0c-182f6038ede1,2022-10-31 12:02:35,2022-10-31 12:17:51,web
4806,721,bookmark,536,2023-04-11 00:21:54,tablet,India,21,1414,138c376a-53a3-4b93-b61f-74fe941cc623,2023-04-11 00:21:54,2023-04-11 00:43:16,web
4807,133,share,191,2023-06-09 21:35:58,tablet,India,35,620,34cda85b-efe6-4cce-a340-3c6bcdb34e26,2023-06-09 21:35:58,2023-06-09 21:41:31,web
4808,458,share,848,2023-08-31 04:19:17,mobile,Germany,39,2939,54c2e7cc-d97f-4b12-a7a2-f256ac888d6b,2023-08-31 04:19:17,2023-08-31 04:41:10,web
4809,988,share,847,2023-01-12 01:53:22,desktop,Germany,15,2546,899991d9-8f23-4052-ae5d-ab3f3745ed1d,2023-01-12 01:53:22,2023-01-12 02:51:28,web
4810,435,share,625,2022-09-03 02:40:02,tablet,India,22,1266,2f454c59-07dd-418f-a40b-d8038f6bfc5b,2022-09-03 02:40:02,2022-09-03 02:49:26,web
4811,186,bookmark,51,2023-09-22 17:31:33,desktop,US,45,2047,54002162-41a6-4a9a-827a-d48272006e9c,2023-09-22 17:31:33,2023-09-22 17:53:36,web
4812,375,comment,86,2023-08-29 07:17:22,tablet,UK,39,681,c4691546-1774-4b05-8835-b1d4f74ffd16,2023-08-29 07:17:22,2023-08-29 08:01:33,web
4813,603,share,848,2022-08-09 07:32:18,desktop,Brazil,32,3554,b1117ad4-db5f-42ac-8c3d-57f649be71b0,2022-08-09 07:32:18,2022-08-09 08:09:18,web
4814,468,comment,137,2023-06-23 16:56:58,tablet,Germany,45,1019,3da5c4c3-3789-4d7d-92ac-69c131f331ea,2023-06-23 16:56:58,2023-06-23 17:15:48,web
4815,433,comment,87,2022-08-20 02:39:22,tablet,US,22,212,bc0d493f-687e-4e9a-a5eb-a78c1d15f4b0,2022-08-20 02:39:22,2022-08-20 03:08:31,web
4816,819,comment,605,2024-02-04 18:39:44,mobile,Germany,39,3416,c1dfaea6-f345-4a7d-943e-a333ce693768,2024-02-04 18:39:44,2024-02-04 19:18:40,web
4817,782,share,226,2023-07-02 21:15:32,desktop,US,28,3492,3ffc30dd-c134-4dd6-8175-b5ff5f0df9fa,2023-07-02 21:15:32,2023-07-02 22:02:08,web
4818,940,like,502,2022-12-23 11:47:43,mobile,India,28,1525,fd08d555-b834-4162-9e37-9cfb43e8ee30,2022-12-23 11:47:43,2022-12-23 12:02:55,web
4819,149,share,602,2022-08-18 01:33:26,desktop,Brazil,49,906,a226e6b0-1647-47d4-8d02-9001e75a4794,2022-08-18 01:33:26,2022-08-18 01:57:49,web
4820,227,like,541,2023-10-30 05:36:08,tablet,India,43,2250,e96faca4-855d-4b4d-8bc8-e8982990bed1,2023-10-30 05:36:08,2023-10-30 05:48:37,web
4821,520,bookmark,147,2022-11-12 20:57:44,mobile,India,45,3476,ffcba896-84b1-4359-b7d6-2cf2f1090f29,2022-11-12 20:57:44,2022-11-12 21:31:13,web
4822,245,bookmark,689,2024-01-22 07:42:25,desktop,US,12,935,89c861d4-0ae0-471c-ad72-4ead281abd2e,2024-01-22 07:42:25,2024-01-22 08:13:01,web
4823,528,comment,44,2023-01-30 18:47:48,tablet,US,47,1487,fea952d5-c934-4dab-82d3-af09a33a4a16,2023-01-30 18:47:48,2023-01-30 19:23:17,web
4824,124,share,790,2023-05-21 13:06:02,tablet,Germany,12,3509,45bf0fb8-52ed-4622-b43b-15ad34cd6c87,2023-05-21 13:06:02,2023-05-21 13:36:16,web
4825,142,bookmark,66,2024-01-13 23:11:04,desktop,India,30,892,4a34c942-d617-4ce8-8017-826971d521d5,2024-01-13 23:11:04,2024-01-14 00:04:55,web
4826,410,like,505,2022-11-14 13:06:04,tablet,India,31,2758,93ea10dc-b9e1-4ea2-b657-14de926fa51a,2022-11-14 13:06:04,2022-11-14 13:54:35,web
4827,491,bookmark,625,2022-06-13 19:01:20,tablet,Brazil,22,289,2bd09743-69fc-47d5-9c9b-e4d36271f3ee,2022-06-13 19:01:20,2022-06-13 19:51:51,web
4828,373,bookmark,318,2022-11-07 05:56:38,tablet,Brazil,6,1006,1fa51999-604b-468c-a9b8-3b4652b415d5,2022-11-07 05:56:38,2022-11-07 06:44:35,web
4829,524,comment,859,2022-10-15 05:32:00,tablet,Brazil,37,1894,ff6f9ed4-106e-4617-923e-53633d9bbb29,2022-10-15 05:32:00,2022-10-15 05:50:34,web
4830,323,bookmark,112,2023-07-21 15:25:27,mobile,Brazil,7,2602,f1521f85-baaa-426a-beb2-a622c7a27c4e,2023-07-21 15:25:27,2023-07-21 16:07:40,web
4831,417,bookmark,527,2023-03-14 19:24:34,desktop,India,37,2616,b5a72f00-0da3-4119-90e7-c50fcd32e983,2023-03-14 19:24:34,2023-03-14 20:12:33,web
4832,751,share,622,2023-02-02 02:35:20,mobile,UK,16,2722,b18b4080-ebca-448e-a3b0-3a124fdae3e6,2023-02-02 02:35:20,2023-02-02 03:00:57,web
4833,823,comment,79,2023-02-20 13:13:43,tablet,US,45,3402,bf4ea962-ae07-4dd3-8bc2-71289e79e659,2023-02-20 13:13:43,2023-02-20 13:40:16,web
4834,345,like,836,2022-12-21 12:09:43,tablet,Brazil,2,2332,63833d15-865d-44fd-b517-4ef842d6a206,2022-12-21 12:09:43,2022-12-21 12:59:01,web
4835,249,share,438,2022-09-13 23:37:13,mobile,UK,45,1076,1b24b4d4-2ac5-48b8-9331-f1d0d89c01a3,2022-09-13 23:37:13,2022-09-14 00:26:15,web
4836,614,like,551,2022-10-29 13:22:54,mobile,India,43,2952,5dfa0963-e50a-4083-901c-0775f3cd609d,2022-10-29 13:22:54,2022-10-29 13:52:58,web
4837,49,like,268,2023-05-09 14:05:42,tablet,US,50,1588,c3686173-14a1-4155-9e6e-58c7fcc36137,2023-05-09 14:05:42,2023-05-09 14:29:04,web
4838,498,bookmark,357,2023-05-01 22:26:47,tablet,US,33,1686,4d1dd75d-6b69-41e0-8043-f1286c94358a,2023-05-01 22:26:47,2023-05-01 22:51:32,web
4839,582,bookmark,133,2023-04-24 17:31:02,tablet,US,12,820,1a4b49bb-2cff-4db5-955d-39a8981bdde4,2023-04-24 17:31:02,2023-04-24 18:13:31,web
4840,32,share,242,2023-04-18 01:18:39,mobile,Germany,28,3007,5b227164-e98d-463d-aa1d-eaa2008180e2,2023-04-18 01:18:39,2023-04-18 02:13:02,web
4841,59,comment,313,2023-10-25 17:16:42,tablet,Brazil,organic,772,30bbb12d-7fa2-4bf0-8328-4ef0bbd41f83,2023-10-25 17:16:42,2023-10-25 18:15:38,web
4842,523,comment,161,2022-10-30 02:23:39,mobile,UK,36,3042,d941fa99-0ae8-4b2d-9a65-ce106d3aa137,2022-10-30 02:23:39,2022-10-30 02:42:51,web
4843,316,like,634,2023-03-08 05:28:15,tablet,India,organic,2079,d0c04499-45e5-4c46-8ee9-5f1efbfa9d52,2023-03-08 05:28:15,2023-03-08 06:02:58,web
4844,415,share,136,2022-12-09 00:42:31,mobile,Germany,46,3396,6e86b801-c3da-4fa2-8bc9-303e6ed36813,2022-12-09 00:42:31,2022-12-09 01:19:08,web
4845,301,like,363,2023-12-08 02:59:15,mobile,India,34,2061,5d33393c-79df-4438-b03c-6ec1a9da21cf,2023-12-08 02:59:15,2023-12-08 03:37:12,web
4846,572,like,858,2023-03-20 16:17:14,desktop,Brazil,46,2550,2c061b37-d333-4046-be3f-1193b2da9744,2023-03-20 16:17:14,2023-03-20 17:10:17,web
4847,270,share,329,2023-11-16 12:21:50,desktop,Germany,13,2101,62ec9aa5-b397-4a2a-83a4-b080e57e0fd4,2023-11-16 12:21:50,2023-11-16 12:57:52,web
4848,268,comment,876,2022-08-15 15:40:27,desktop,Brazil,38,3169,ec01807b-22dc-4a0d-b233-1865453372e7,2022-08-15 15:40:27,2022-08-15 16:10:14,web
4849,902,share,68,2023-01-10 06:12:51,mobile,India,20,1001,ccba96db-eaf1-41b2-b10a-53cb0494d2d4,2023-01-10 06:12:51,2023-01-10 06:35:06,web
4850,385,like,847,2022-07-07 04:25:41,mobile,India,27,576,63002a2d-ca9a-4b0a-9994-130c0fb59b5f,2022-07-07 04:25:41,2022-07-07 05:00:38,web
4851,861,bookmark,277,2023-03-25 13:42:18,mobile,India,48,439,1e06647d-d6e8-4317-a3db-ebe5eda20767,2023-03-25 13:42:18,2023-03-25 14:19:46,web
